epoch,lr,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,epoch_sec
28,7.162521529260765e-05,0.351607165158015,0.8753076292042657,0.8692794616709154,0.6599486566524433,0.8145315493270042,0.8043973765098039,46.486800082959235
29,6.183221215612902e-05,0.3202879965256432,0.8777686627894958,0.8748102559143807,0.6471446386714739,0.8221797327694428,0.7987726644674742,45.993644167203456
30,5.258279275047245e-05,0.33779806314285316,0.8765381459724326,0.8701616434241236,0.6541655298400791,0.8298279163258482,0.8117854008068779,50.40140933310613
31,4.393398282201786e-05,0.30726059691841434,0.8826907301555411,0.880889634840039,0.6414076064786309,0.8202676863105074,0.8082493800030373,45.328930290881544
32,3.5939105159995365e-05,0.30376943117091654,0.8855619360131255,0.8805666589351162,0.6333248810717982,0.8279158698669127,0.8128420189515715,47.286680082790554
33,2.864745084375789e-05,0.30679467396231536,0.8937653814113169,0.8902040696524656,0.6355970413005603,0.82409177808871,0.8154963772812053,49.494956040754914
34,2.2103975346886167e-05,0.2807677371199743,0.899097620951924,0.8962713321684219,0.6363747458954843,0.835564054107119,0.818589902544385,45.722873208113015
35,1.6349021371744827e-05,0.2742125205909551,0.8904840032813782,0.8876857708885803,0.6265245070876856,0.8374760999962203,0.8238653961120077,44.712766374927014
36,1.1418070123306985e-05,0.29294446916903893,0.8978671041837571,0.89572463037943,0.627699259533253,0.841300191774423,0.8305031748546542,47.954855374991894
37,7.341522555726967e-06,0.27105318854537724,0.9031993437732606,0.8961833473742843,0.6192693457890651,0.8298279157560141,0.8173664762450619,47.148564874660224
38,4.1445119403485155e-06,0.2795091017934022,0.8933552091878589,0.8934916057326305,0.6243244100711086,0.8298279157560141,0.8188450761432599,43.64301508292556
39,1.8467489107293506e-06,0.25936063642478363,0.9044298605903237,0.9014067588807532,0.6206350343633108,0.835564054107119,0.8256909322985846,42.93611662462354
40,4.623999400308054e-07,0.29845470014021375,0.8859721082854799,0.8811294953284138,0.6242179378268824,0.8374760993124194,0.8242260044801271,45.530434584245086
