epoch,lr,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,epoch_sec
28,7.162521529260765e-05,0.37595105220099956,0.874897456883015,0.8680513143115837,0.5873451303569582,0.8202676863105074,0.8043490067498332,48.63217733381316
29,6.183221215612902e-05,0.3492946674141168,0.8806398687448729,0.8739550990330283,0.532157705801167,0.841300191090622,0.8395721001166845,41.573809292167425
30,5.258279275047245e-05,0.3467495720145935,0.8925348646920465,0.8860029516932559,0.5428005858087631,0.8355640533093512,0.8244812193169591,47.99183754203841
31,4.393398282201786e-05,0.35816165377019954,0.8818703855130396,0.8770200170387656,0.527236824167846,0.8221797320856419,0.8130135033113884,45.046253041829914
32,3.5939105159995365e-05,0.34543887624200786,0.889253486464315,0.8828921101437623,0.5133946953950375,0.8374760991984526,0.8236276476452176,43.852669208310544
33,2.864745084375789e-05,0.3452426150282257,0.8835110746024573,0.878823740984193,0.5122695619927765,0.8432122369797235,0.8340035115059055,42.44398391665891
34,2.2103975346886167e-05,0.3283771120616899,0.8847415914684167,0.8760739077406386,0.5003154976418096,0.8432122369797235,0.8360149180980379,44.42085629096255
35,1.6349021371744827e-05,0.3175866227593942,0.8966365873177977,0.8928130637151679,0.4948860353311207,0.8527724664252301,0.8460017925230059,45.00160941667855
36,1.1418070123306985e-05,0.316972088823561,0.9003281378667799,0.893312320245653,0.49787611806369875,0.8451242828688248,0.8387490900984111,45.34352899994701
37,7.341522555726967e-06,0.3196274529137115,0.8978671041348608,0.8913689355005208,0.5019008866003777,0.8451242828688248,0.8378458968817768,47.888321459293365
38,4.1445119403485155e-06,0.32417477707671183,0.8917145201473377,0.8861890457237523,0.5003141063349197,0.841300191090622,0.8345948258350125,44.066158584319055
39,1.8467489107293506e-06,0.31767739557261543,0.898687448728466,0.8939305131760751,0.5041243860188224,0.841300191090622,0.8349969293043433,50.314639708027244
40,4.623999400308054e-07,0.3193085952016347,0.9031993437732606,0.9014950571419267,0.5074735357930054,0.841300191090622,0.8326754718596648,50.22902391618118
